timestamp,S0-iMC0.MEM_BW_TOTAL,S0-iMC1.MEM_BW_TOTAL,S0-iMC2.MEM_BW_TOTAL
1263.207438245,8.84326171875,7.56372070312,7.70031738281
1263.308046525,8.81927490234,7.5341796875,7.64630126953
1263.408644395,8.82489013672,7.5634765625,7.64215087891
1263.509249652,8.76892089844,7.49700927734,7.60992431641
1263.609851602,8.81732177734,7.51953125,7.63671875
1263.710451562,8.75720214844,7.48248291016,7.60998535156
1263.811046550,8.74523925781,7.47619628906,7.58544921875
1263.911648827,8.77197265625,7.48962402344,7.59985351562
1264.012262672,8.70782470703,7.43688964844,7.56494140625
1264.112863367,8.82440185547,7.5439453125,7.86236572266
1264.213468120,8.70178222656,7.41021728516,7.54382324219
1264.314072031,8.65325927734,7.39788818359,7.51446533203
1264.414663898,8.71026611328,7.41729736328,7.53479003906
1264.515261001,8.69195556641,7.43786621094,7.54187011719
1264.615870438,8.71954345703,7.44287109375,7.57458496094
1264.716469767,8.67218017578,7.39318847656,7.52624511719
1264.817065864,8.66693115234,7.40167236328,7.53588867188
1264.917671083,8.57434082031,7.30572509766,7.42193603516
1265.018275198,8.64288330078,7.35516357422,7.50299072266
1265.118867830,8.63482666016,7.34704589844,7.46447753906
1265.219467032,8.63720703125,7.36810302734,7.48443603516
1265.320078301,8.59576416016,7.32482910156,7.42590332031
1265.420676837,8.67053222656,7.38897705078,7.50317382812
1265.521275956,8.60321044922,7.35662841797,7.47784423828
1265.621874477,8.55877685547,7.28265380859,7.40496826172
1265.722476749,8.55310058594,7.28582763672,7.41174316406
1265.823078876,8.56878662109,7.30114746094,7.40753173828
1265.923680952,8.5849609375,7.30316162109,7.41229248047
1266.024300734,8.56146240234,7.29681396484,7.40557861328
1266.124902133,8.55047607422,7.28771972656,7.36791992188
1266.225504250,8.52606201172,7.24090576172,7.38500976562
1266.326104782,8.47100830078,7.19946289062,7.32098388672
1266.426706969,8.42297363281,7.14343261719,7.27819824219
1266.527302172,8.44854736328,7.18530273438,7.30786132812
1266.627889462,8.46099853516,7.20776367188,7.29669189453
1266.728490169,8.45233154297,7.20867919922,7.33068847656
1266.829089298,8.44140625,7.17169189453,7.28015136719
1266.929692742,8.46801757812,7.20013427734,7.30718994141
1267.030300777,8.41192626953,7.14453125,7.27301025391
1267.130903262,8.421875,7.16302490234,7.28369140625
1267.231507828,8.54223632812,7.26281738281,7.68597412109
1267.332122680,8.44018554688,7.17852783203,7.28759765625
